act,type,asset,size,pos
0108,STK,ETF0681,22,Long
0108,STK,NYS0473,64,Long
0108,STK,NYS1205,1,Long
0108,STK,NYS1693,41,Long
0109,CASH,n/a,1049.71,Long
0109,STK,NAS1042,55,Long
0109,STK,NYS2370,31,Long
0110,CASH,n/a,1961.94,Long
0111,CASH,n/a,4665.39,Long
0112,CASH,n/a,2495.75,Long
0112,STK,ETF0204,2,Long
0112,STK,ETF0634,9,Short
0112,STK,NAS0006,4,Long
0112,STK,NAS2194,10,Short
0112,STK,NYS0002,25,Long
0112,STK,NYS0134,7,Long
0112,STK,NYS0870,31,Long
0112,STK,NYS1279,105,Short
0112,STK,NYS1754,9,Long
0112,STK,NYS2354,35,Long
0113,CASH,n/a,2966.71,Long
0113,STK,ETF0169,16,Short
0113,STK,ETF0708,12,Short
0113,STK,ETF1110,9,Short
0113,STK,ETF1172,8,Long
0113,STK,ETF1286,9,Long
0113,STK,ETF1406,10,Long
0113,STK,ETF1450,151,Long
0113,STK,NAS0050,20,Long
0113,STK,NAS0518,22,Long
0113,STK,NAS0632,99,Long
0113,STK,NAS0825,43,Long
0113,STK,NAS1135,9,Long
0113,STK,NAS2256,105,Long
0113,STK,NYS0736,13,Short
0113,STK,NYS1402,21,Long
0113,STK,NYS1439,8,Long
0113,STK,NYS2214,4,Short
0113,STK,NYS2217,62,Long
0113,STK,NYS2268,11,Short
0113,STK,NYS2272,5,Long
0113,STK,NYS2356,129,Long
0114,CASH,n/a,6588.68,Long
0114,STK,ETF0560,2,Long
0114,STK,ETF0634,10,Long
0114,STK,ETF0681,21,Long
0114,STK,ETF0745,5,Long
0114,STK,ETF0763,7,Long
0114,STK,ETF0846,41,Long
0114,STK,ETF1247,3,Short
0114,STK,ETF1253,11,Long
0114,STK,ETF1286,11,Long
0114,STK,ETF1346,34,Long
0114,STK,ETF1415,16,Long
0114,STK,NAS0006,15,Long
0114,STK,NAS0601,62,Short
0114,STK,NAS0993,554,Long
0114,STK,NAS1216,31,Long
0114,STK,NAS1218,31,Short
0114,STK,NAS2120,7,Short
0114,STK,NAS2237,8,Short
0114,STK,NAS2452,6,Long
0114,STK,NYS0365,12,Short
0114,STK,NYS0388,34,Long
0114,STK,NYS0511,1,Long
0114,STK,NYS0649,15,Long
0114,STK,NYS1079,41,Long
0114,STK,NYS1182,31,Long
0114,STK,NYS1205,4,Short
0114,STK,NYS1355,26,Long
0114,STK,NYS1493,21,Long
0114,STK,NYS1515,42,Short
0114,STK,NYS1550,26,Long
0114,STK,NYS1681,1,Short
0114,STK,NYS1693,53,Long
0114,STK,NYS1724,4,Short
0114,STK,NYS1778,12,Long
0114,STK,NYS1812,8,Short
0114,STK,NYS1888,215,Long
0114,STK,NYS2371,8,Long
0115,CASH,n/a,2629.36,Long
0116,CASH,n/a,856.29,Long
0116,STK,ETF0763,8,Short
0116,STK,ETF0937,26,Long
0116,STK,ETF1172,15,Long
0116,STK,ETF1286,14,Long
0116,STK,ETF1381,10,Long
0116,STK,NAS2069,8,Long
0116,STK,NAS2409,5,Long
0116,STK,NYS0064,134,Long
0116,STK,NYS0068,7,Long
0116,STK,NYS0220,13,Long
0116,STK,NYS0372,42,Long
0116,STK,NYS0801,8,Long
0116,STK,NYS1342,5,Long
0116,STK,NYS1994,5,Long
0116,STK,NYS2195,56,Long
0116,STK,NYS2311,21,Long
0116,STK,NYS2371,12,Short
0116,STK,NYS2417,7,Long
0117,CASH,n/a,2278.76,Long
0118,CASH,n/a,1215.52,Long
0119,CASH,n/a,105.96,Long
0120,CASH,n/a,918.15,Long
0120,STK,ETF1003,10,Long
0120,STK,ETF1223,36,Long
0120,STK,ETF1286,14,Long
0120,STK,NAS0126,3,Long
0120,STK,NAS0858,1,Long
0120,STK,NYS0076,38,Long
0121,CASH,n/a,15558.23,Long
0122,CASH,n/a,13552.9,Long
0122,STK,ETF0037,8,Long
0122,STK,ETF0468,31,Long
0122,STK,ETF0530,22,Long
0122,STK,ETF0540,51,Long
0122,STK,ETF0648,2,Long
0122,STK,ETF0669,54,Long
0122,STK,ETF0687,117,Long
0122,STK,ETF0846,24,Long
0122,STK,ETF1003,12,Short
0122,STK,ETF1119,44,Short
0122,STK,ETF1161,49,Short
0122,STK,ETF1250,15,Long
0122,STK,ETF1286,5,Short
0122,STK,ETF1346,46,Long
0122,STK,ETF1406,11,Long
0122,STK,ETF1420,14,Long
0122,STK,ETF1450,21,Long
0122,STK,NAS0006,15,Long
0122,STK,NAS0231,26,Long
0122,STK,NAS0420,192,Long
0122,STK,NAS0696,2,Short
0122,STK,NAS0858,2,Long
0122,STK,NAS0886,19,Long
0122,STK,NAS0938,3,Short
0122,STK,NAS0964,177,Long
0122,STK,NAS1045,65,Long
0122,STK,NAS1159,20,Short
0122,STK,NAS1160,1,Short
0122,STK,NAS1205,10,Long
0122,STK,NAS1218,25,Long
0122,STK,NAS1308,19,Short
0122,STK,NAS1443,38,Long
0122,STK,NAS1470,8,Long
0122,STK,NAS1739,5,Long
0122,STK,NAS1780,30,Short
0122,STK,NAS1794,17,Short
0122,STK,NAS2169,23,Long
0122,STK,NAS2361,3,Long
0122,STK,NAS2409,4,Long
0122,STK,NAS2604,700,Long
0122,STK,NYS0012,3,Short
0122,STK,NYS0018,41,Long
0122,STK,NYS0222,27,Short
0122,STK,NYS0223,104,Long
0122,STK,NYS0234,107,Long
0122,STK,NYS0365,4,Long
0122,STK,NYS0640,7,Long
0122,STK,NYS0649,8,Long
0122,STK,NYS0673,29,Long
0122,STK,NYS0711,1,Long
0122,STK,NYS0734,18,Long
0122,STK,NYS0825,21,Long
0122,STK,NYS0846,8,Short
0122,STK,NYS1644,39,Long
0122,STK,NYS1663,2,Long
0122,STK,NYS1687,26,Long
0122,STK,NYS1724,4,Short
0122,STK,NYS1858,15,Long
0122,STK,NYS1958,8,Long
0122,STK,NYS1982,29,Long
0122,STK,NYS2072,34,Long
0122,STK,NYS2107,24,Long
0122,STK,NYS2331,7,Short
0123,CASH,n/a,1236.67,Long
0124,CASH,n/a,7568.12,Long
0124,STK,ETF0037,34,Long
0124,STK,ETF0068,3,Long
0124,STK,ETF1221,40,Long
0124,STK,ETF1286,12,Long
0124,STK,ETF1382,4,Long
0124,STK,ETF1419,10,Long
0124,STK,NAS0006,11,Long
0124,STK,NAS0231,52,Long
0124,STK,NAS0430,97,Long
0124,STK,NAS1035,1,Long
0124,STK,NAS2258,17,Long
0124,STK,NAS2409,8,Short
0124,STK,NYS0324,10,Long
0124,STK,NYS1108,86,Long
0124,STK,NYS1118,5,Long
0125,CASH,n/a,542.88,Long
0125,STK,ETF1346,29,Long
0125,STK,NYS0012,24,Long
0126,CASH,n/a,8372.08,Long
0126,STK,ETF0168,149,Short
0126,STK,ETF1286,4,Long
0126,STK,NAS0006,6,Short
0126,STK,NAS0858,18,Short
0126,STK,NYS0324,2,Long
0126,STK,NYS0492,23,Short
0126,STK,NYS0658,26,Long
0126,STK,NYS0661,23,Long
0126,STK,NYS1566,16,Long
0127,CASH,n/a,1942.17,Long
0128,CASH,n/a,211.51,Long
0128,STK,NYS1099,72,Long
0128,STK,NYS2198,37,Long
0129,CASH,n/a,3031.69,Long
0129,STK,ETF0846,7,Long
0129,STK,ETF1286,7,Long
0129,STK,NAS0122,13,Long
0130,CASH,n/a,2812.74,Long
0130,STK,NAS0181,175,Long
0130,STK,NAS0858,9,Long
0130,STK,NAS1421,5,Long
0130,STK,NYS2268,5,Long
0131,CASH,n/a,4402.21,Long
0132,CASH,n/a,9029.91,Long
0133,CASH,n/a,4895.41,Long
0133,STK,ETF0204,20,Short
0133,STK,ETF1003,13,Long
0133,STK,ETF1286,16,Long
0133,STK,ETF1382,27,Long
0133,STK,ETF1387,5,Short
0133,STK,ETF1435,10,Long
0133,STK,NAS0231,64,Long
0133,STK,NYS0227,264,Short
0133,STK,NYS0346,3,Long
0133,STK,NYS0391,75,Long
0133,STK,NYS0478,10,Short
0133,STK,NYS0688,17,Long
0133,STK,NYS0828,137,Long
0133,STK,NYS0952,110,Long
0133,STK,NYS1360,3,Long
0133,STK,NYS1439,31,Short
0133,STK,NYS1674,270,Long
0133,STK,NYS1693,3,Long
0133,STK,NYS2214,14,Long
0134,CASH,n/a,245.59,Long
0134,STK,ETF1286,6,Long
0134,STK,ETF1381,44,Long
0134,STK,NAS1276,3,Long
0135,CASH,n/a,346.12,Long
0136,CASH,n/a,8765.31,Long
0136,STK,ETF0687,26,Long
0136,STK,ETF0750,2,Long
0136,STK,ETF1439,1,Short
0136,STK,NAS0736,19,Long
0136,STK,NYS2438,67,Short
0137,CASH,n/a,267.64,Long
0138,CASH,n/a,421.83,Long
0139,CASH,n/a,11.41,Long
0140,CASH,n/a,522.43,Long
0140,STK,ETF1060,6,Long
0140,STK,ETF1286,6,Long
0140,STK,NAS2298,4,Long
0140,STK,NYS0710,59,Long
0140,STK,NYS2129,2,Long
0140,STK,NYS2257,9,Short
0141,CASH,n/a,5927.86,Long
0141,STK,NAS0006,8,Long
0141,STK,NYS0365,8,Long
0141,STK,NYS0619,40,Long
0141,STK,NYS0764,14,Short
0141,STK,NYS1849,33,Short
0141,STK,NYS2043,154,Long
0142,CASH,n/a,2634.09,Long
0143,CASH,n/a,11019.64,Long
0143,STK,ETF0932,61,Short
0143,STK,ETF1328,37,Long
0143,STK,NAS0006,11,Long
0143,STK,NAS0231,92,Long
0143,STK,NAS0627,24,Long
0143,STK,NYS0156,92,Long
0143,STK,NYS1596,23,Long
0143,STK,NYS1958,2,Short
0143,STK,NYS2262,30,Short
0143,STK,NYS2417,7,Long
0144,CASH,n/a,1805.03,Long
0144,STK,ETF0687,21,Long
0144,STK,ETF1253,5,Short
0144,STK,NAS1159,23,Short
0144,STK,NYS0623,7,Long
0144,STK,NYS0920,18,Long
0144,STK,NYS1018,6,Short
0144,STK,NYS2320,1,Long
0145,CASH,n/a,1645.5,Long
0145,STK,ETF0083,9,Short
0145,STK,ETF0261,94,Long
0145,STK,ETF1003,5,Long
0145,STK,ETF1286,2,Short
0145,STK,NYS2213,68,Long
0145,STK,NYS2298,88,Long
0146,CASH,n/a,4936.57,Long
0146,STK,ETF0732,7,Long
0146,STK,ETF0763,11,Long
0146,STK,NYS1414,27,Long
0147,CASH,n/a,2276.92,Long
0148,CASH,n/a,2619.86,Long
0148,STK,ETF1003,9,Long
0148,STK,ETF1286,5,Long
0148,STK,ETF1382,41,Long
0148,STK,ETF1421,1,Long
0148,STK,NAS0006,4,Short
0148,STK,NAS1308,13,Long
0148,STK,NAS2044,14,Long
0148,STK,NYS0930,5,Long
0148,STK,NYS1254,1,Short
0148,STK,NYS1679,9,Short
0149,CASH,n/a,3077.14,Long
0149,STK,ETF1286,2,Short
0149,STK,NAS2565,31,Short
0150,CASH,n/a,3122.08,Long
0151,CASH,n/a,1539.84,Long
0151,STK,ETF0681,7,Long
0151,STK,ETF0809,8,Long
0151,STK,ETF0904,8,Short
0151,STK,NAS0006,5,Long
0151,STK,NAS0314,13,Long
0152,CASH,n/a,7875.93,Long
0152,STK,ETF1286,1,Long
0152,STK,NAS1784,1,Long
0153,CASH,n/a,656.35,Long
0153,STK,ETF0634,6,Long
0153,STK,ETF0750,2,Long
0153,STK,ETF0763,3,Long
0153,STK,ETF1286,3,Short
0153,STK,ETF1450,45,Long
0153,STK,NAS0314,3,Long
0153,STK,NAS1006,16,Short
0153,STK,NAS1901,2,Short
0153,STK,NAS1967,187,Short
0153,STK,NYS1745,20,Long
0153,STK,NYS2043,177,Long
0153,STK,NYS2101,31,Short
0153,STK,NYS2116,21,Short
0153,STK,NYS2268,74,Long
0154,CASH,n/a,1892.47,Long
0154,STK,ETF1003,3,Short
0154,STK,NYS0240,24,Short
0154,STK,NYS1698,27,Long
0154,STK,NYS2210,8,Long
0155,CASH,n/a,3545.49,Long
0155,STK,ETF1286,2,Long
0155,STK,NAS1218,51,Long
0155,STK,NYS0068,11,Long
0155,STK,NYS1494,120,Long
0155,STK,NYS1866,50,Long
0156,CASH,n/a,13879.44,Long
0157,CASH,n/a,1013.27,Long
0157,STK,ETF0681,10,Short
0157,STK,ETF0763,13,Short
0157,STK,ETF1286,5,Long
0157,STK,NAS0858,5,Long
0157,STK,NAS0902,74,Short
0157,STK,NAS1562,13,Long
0157,STK,NAS1962,13,Long
0157,STK,NYS0971,54,Long
0157,STK,NYS1306,19,Long
0157,STK,NYS1906,33,Long
0158,CASH,n/a,235.12,Long
0158,STK,NAS2069,30,Short
0158,STK,NYS0336,64,Long
0158,STK,NYS1698,5,Long
0158,STK,NYS1734,12,Long
0158,STK,NYS2195,43,Long
0159,CASH,n/a,1750.19,Long
0160,CASH,n/a,11567.94,Long
0160,STK,ETF0037,3,Long
0160,STK,ETF0529,14,Short
0160,STK,ETF1247,11,Short
0160,STK,ETF1286,9,Long
0160,STK,ETF1308,12,Long
0160,STK,ETF1328,48,Long
0160,STK,NAS0028,2,Long
0160,STK,NAS0126,9,Long
0160,STK,NAS0582,53,Long
0160,STK,NAS0596,44,Long
0160,STK,NAS0858,19,Short
0160,STK,NAS2507,22,Short
0160,STK,NYS0197,19,Long
0160,STK,NYS0270,43,Long
0160,STK,NYS0426,28,Short
0160,STK,NYS0649,12,Short
0160,STK,NYS0695,69,Long
0160,STK,NYS1118,5,Long
0160,STK,NYS1244,9,Long
0160,STK,NYS1441,18,Long
0160,STK,NYS2221,17,Short
0160,STK,NYS2253,8,Short
0160,STK,NYS2388,19,Long
0161,CASH,n/a,2944.81,Long
0162,CASH,n/a,3412.89,Long
0162,STK,ETF1286,12,Long
0162,STK,NAS0006,15,Short
0162,STK,NAS0126,8,Long
0162,STK,NAS0203,39,Long
0162,STK,NYS1017,36,Short
0162,STK,NYS1020,32,Long
0162,STK,NYS1055,1616,Long
0162,STK,NYS1242,4,Long
0162,STK,NYS1244,24,Long
0162,STK,NYS1260,22,Short
0162,STK,NYS1401,6,Short
0162,STK,NYS2072,28,Long
0162,STK,NYS2222,11,Long
0162,STK,NYS2348,21,Long
0162,STK,NYS2423,10,Short
0163,CASH,n/a,819.02,Long
0163,STK,ETF1172,24,Long
0163,STK,ETF1286,1,Long
0163,STK,NAS1006,10,Long
0163,STK,NAS2315,18,Long
0163,STK,NAS2503,8,Long
0163,STK,NYS0184,474,Long
0163,STK,NYS0223,25,Long
0163,STK,NYS0649,11,Long
0163,STK,NYS0764,10,Long
0163,STK,NYS1430,29,Long
0163,STK,NYS1704,43,Long
0163,STK,NYS2302,5,Long
0163,STK,NYS2415,64,Long
0164,CASH,n/a,8037.86,Long
0165,CASH,n/a,1581.52,Long
0165,STK,ETF1286,6,Long
0165,STK,ETF1450,38,Long
0165,STK,NYS0220,9,Short
0166,CASH,n/a,169.2,Long
0166,STK,NAS1438,61,Long
0167,CASH,n/a,3199.86,Long
0168,CASH,n/a,1806.16,Long
0169,CASH,n/a,6885.39,Long
0170,CASH,n/a,2332.73,Long
0171,CASH,n/a,3830.81,Long
0171,STK,ETF0463,1,Long
0171,STK,ETF0778,5,Long
0171,STK,NYS0117,46,Short
0171,STK,NYS0614,54,Long
0171,STK,NYS2222,1,Long
0171,STK,NYS2262,34,Long
0172,CASH,n/a,464.81,Long
0173,CASH,n/a,5442.49,Long
0173,STK,ETF0563,14,Long
0173,STK,ETF0708,98,Long
0173,STK,ETF0765,1,Long
0173,STK,NAS0052,3,Long
0173,STK,NAS0113,2,Long
0173,STK,NAS0696,8,Long
0173,STK,NAS0858,21,Short
0173,STK,NAS1715,37,Long
0173,STK,NAS2580,30,Long
0173,STK,NYS0245,31,Long
0173,STK,NYS1090,11,Short
0173,STK,NYS1644,42,Long
0173,STK,NYS1693,22,Long
0173,STK,NYS1812,29,Long
0173,STK,NYS1972,4,Short
0173,STK,NYS2028,107,Long
0173,STK,NYS2198,16,Long
0174,CASH,n/a,5462.82,Long
0174,STK,ETF1003,16,Long
0174,STK,ETF1382,12,Long
0174,STK,NAS0257,5,Long
0174,STK,NAS0326,12,Long
0174,STK,NAS0858,7,Long
0174,STK,NAS1684,18,Short
0174,STK,NYS0222,6,Long
0175,CASH,n/a,4485.96,Long
0175,STK,ETF0529,7,Long
0175,STK,ETF0556,17,Short
0175,STK,ETF0565,16,Long
0175,STK,ETF0762,16,Short
0175,STK,ETF0846,62,Long
0175,STK,ETF1286,21,Long
0175,STK,ETF1406,19,Long
0175,STK,ETF1441,256,Long
0175,STK,NAS0050,2,Long
0175,STK,NAS0518,24,Long
0175,STK,NAS0691,7,Long
0175,STK,NAS1218,22,Long
0175,STK,NAS1421,1,Long
0175,STK,NAS2361,1,Long
0175,STK,NYS0135,10,Long
0175,STK,NYS0222,18,Long
0175,STK,NYS0291,109,Long
0175,STK,NYS0378,26,Long
0175,STK,NYS0395,4,Long
0175,STK,NYS0559,6,Long
0175,STK,NYS0843,178,Long
0175,STK,NYS1232,42,Short
0175,STK,NYS1441,56,Long
0175,STK,NYS1452,358,Long
0175,STK,NYS1507,55,Short
0175,STK,NYS1610,443,Long
0175,STK,NYS1659,33,Short
0175,STK,NYS1694,3,Short
0175,STK,NYS1724,3,Short
0175,STK,NYS1745,9,Long
0175,STK,NYS1869,74,Long
0175,STK,NYS2222,4,Short
0175,STK,NYS2250,7,Long
0175,STK,NYS2309,24,Long
0176,CASH,n/a,4028.24,Long
0176,STK,ETF0204,26,Long
0176,STK,ETF0809,21,Short
0176,STK,ETF0846,139,Short
0176,STK,NAS1621,13,Short
0176,STK,NYS0942,28,Short
0176,STK,NYS1906,12,Long
0177,CASH,n/a,7603.83,Long
0178,CASH,n/a,4740.68,Long
0178,STK,ETF0204,4,Long
0178,STK,ETF0750,3,Long
0178,STK,ETF1286,1,Long
0178,STK,NAS0518,14,Long
0178,STK,NYS0012,14,Long
0178,STK,NYS0039,7,Long
0178,STK,NYS0365,33,Short
0178,STK,NYS0500,73,Long
0178,STK,NYS0691,26,Long
0178,STK,NYS0843,3,Short
0178,STK,NYS1018,6,Long
0178,STK,NYS1439,4,Long
0178,STK,NYS1585,1,Long
0178,STK,NYS2167,52,Long
0178,STK,NYS2250,16,Short
0178,STK,NYS2311,3,Long
0178,STK,NYS2371,14,Long
0179,CASH,n/a,281.71,Long
0180,CASH,n/a,3733.99,Long
0181,CASH,n/a,10100.02,Long
0181,STK,ETF0169,18,Long
0181,STK,ETF0204,8,Long
0181,STK,ETF0493,45,Short
0181,STK,ETF0532,6,Short
0181,STK,ETF0556,29,Long
0181,STK,ETF0590,2,Long
0181,STK,ETF0669,64,Long
0181,STK,ETF0763,10,Long
0181,STK,ETF0809,12,Short
0181,STK,ETF1003,13,Short
0181,STK,ETF1223,41,Long
0181,STK,ETF1253,16,Long
0181,STK,ETF1286,1,Long
0181,STK,ETF1325,61,Long
0181,STK,ETF1381,52,Long
0181,STK,ETF1382,7,Long
0181,STK,ETF1406,11,Long
0181,STK,ETF1443,1255,Long
0181,STK,ETF1450,39,Long
0181,STK,ETF1491,14,Long
0181,STK,NAS0006,18,Long
0181,STK,NAS0052,1,Long
0181,STK,NAS0143,2,Long
0181,STK,NAS0181,328,Long
0181,STK,NAS0624,15,Long
0181,STK,NAS0691,9,Long
0181,STK,NAS0858,12,Short
0181,STK,NAS0901,12,Long
0181,STK,NAS1218,42,Long
0181,STK,NAS1417,12,Long
0181,STK,NAS1461,44,Long
0181,STK,NAS1531,11,Long
0181,STK,NAS1621,7,Short
0181,STK,NAS1794,13,Long
0181,STK,NAS2092,68,Short
0181,STK,NAS2298,16,Long
0181,STK,NYS0013,1,Long
0181,STK,NYS0039,12,Short
0181,STK,NYS0056,1,Long
0181,STK,NYS0078,40,Short
0181,STK,NYS0213,2,Long
0181,STK,NYS0274,6,Long
0181,STK,NYS0324,14,Long
0181,STK,NYS0372,10,Long
0181,STK,NYS0483,2,Long
0181,STK,NYS0566,18,Long
0181,STK,NYS0609,44,Long
0181,STK,NYS0828,105,Long
0181,STK,NYS0920,76,Long
0181,STK,NYS0925,48,Short
0181,STK,NYS0953,50,Long
0181,STK,NYS1030,13,Long
0181,STK,NYS1032,11,Long
0181,STK,NYS1308,1,Long
0181,STK,NYS1319,13,Long
0181,STK,NYS1333,30,Long
0181,STK,NYS1339,33,Long
0181,STK,NYS1402,17,Long
0181,STK,NYS1426,1,Long
0181,STK,NYS1681,1,Long
0181,STK,NYS1693,6,Long
0181,STK,NYS1706,17,Long
0181,STK,NYS1748,20,Short
0181,STK,NYS1777,51,Long
0181,STK,NYS1778,2,Long
0181,STK,NYS1958,10,Long
0181,STK,NYS2023,5,Short
0181,STK,NYS2068,85,Long
0181,STK,NYS2222,1,Long
0181,STK,NYS2291,7,Long
0181,STK,NYS2333,2,Long
0181,STK,NYS2350,39,Long
0181,STK,PRE0084,255,Short
0182,CASH,n/a,4535.94,Long
0182,STK,ETF0778,16,Short
0182,STK,NAS1113,59,Long
0182,STK,NYS0278,21,Long
0182,STK,NYS0606,20,Long
0182,STK,NYS1453,3,Long
0183,CASH,n/a,1082.52,Long
0183,STK,ETF0763,1,Long
0183,STK,ETF1286,8,Short
0183,STK,NAS0006,18,Long
0183,STK,NAS2237,45,Long
0183,STK,NAS2452,22,Long
0183,STK,NYS0117,36,Long
0183,STK,NYS0313,21,Long
0183,STK,NYS0327,11,Long
0183,STK,NYS1387,1,Long
0183,STK,NYS1689,5,Short
0183,STK,NYS1693,28,Long
0183,STK,NYS1755,3,Long
0184,CASH,n/a,2495.97,Long
0184,STK,ETF0451,12,Long
0184,STK,ETF0560,1,Short
0184,STK,ETF1286,7,Long
0184,STK,NYS1183,242,Long
0184,STK,NYS1347,19,Short
0185,CASH,n/a,3007.46,Long
0185,STK,ETF1003,12,Long
0185,STK,NYS1118,5,Short
0185,STK,NYS1730,8,Short
0185,STK,NYS2195,28,Short
0186,CASH,n/a,1769.27,Long
0187,CASH,n/a,4273.06,Long
0187,STK,ETF0037,72,Short
0187,STK,NAS0858,19,Long
0187,STK,NAS2361,6,Short
0187,STK,NAS2409,7,Long
0187,STK,NYS0649,10,Long
0187,STK,NYS0695,30,Long
0187,STK,NYS0747,21,Long
0187,STK,NYS1077,32,Long
0187,STK,NYS1285,15,Long
0187,STK,NYS1958,8,Long
0188,CASH,n/a,5755.14,Long
0188,STK,ETF0762,8,Long
0188,STK,ETF1247,6,Long
0188,STK,ETF1421,6,Long
0188,STK,NAS0903,5,Short
0188,STK,NYS0056,4,Long
0188,STK,NYS0429,21,Long
0188,STK,NYS0592,6,Long
0188,STK,NYS0747,16,Long
0188,STK,NYS1866,48,Long
0188,STK,NYS2309,6,Long
0189,CASH,n/a,2191.01,Long
0189,STK,ETF0715,33,Long
0189,STK,ETF1003,9,Long
0189,STK,NAS0231,39,Long
0189,STK,NAS0363,3,Short
0189,STK,NYS1779,1,Short
0190,CASH,n/a,411.69,Long
0191,CASH,n/a,8120.47,Long
0192,CASH,n/a,2377.21,Long
0192,STK,ETF0681,16,Short
0192,STK,ETF0872,18,Short
0192,STK,ETF1443,581,Long
0192,STK,NAS0006,21,Long
0192,STK,NAS2130,36,Short
0192,STK,NYS0220,11,Long
0192,STK,NYS0257,6,Long
0192,STK,NYS1374,105,Long
0192,STK,NYS1441,12,Long
0192,STK,NYS1689,15,Long
0192,STK,NYS1724,12,Long
0192,STK,NYS1730,18,Long
0192,STK,NYS2147,34,Long
0192,STK,NYS2306,14,Short
0193,CASH,n/a,6885.14,Long
0193,STK,ETF1406,26,Long
0193,STK,NYS0132,10,Long
0193,STK,NYS0200,27,Short
0193,STK,NYS0597,2,Long
0193,STK,NYS0691,15,Long
0193,STK,NYS1205,15,Long
0193,STK,NYS1835,45,Long
0193,STK,NYS2213,55,Long
0194,CASH,n/a,22632.29,Long
0195,CASH,n/a,3734.84,Long
0195,STK,ETF1286,7,Long
0195,STK,NAS0485,10,Short
0195,STK,NYS0019,456,Long
0195,STK,NYS0453,59,Short
0195,STK,NYS1030,9,Short
0195,STK,NYS1390,11,Long
0195,STK,NYS1446,3,Short
0195,STK,NYS2441,94,Long
0196,CASH,n/a,1718.08,Long
0197,CASH,n/a,1519.47,Long
0198,CASH,n/a,989.05,Long
0198,STK,ETF0068,4,Long
0198,STK,NAS0858,7,Long
0198,STK,NAS2079,58,Long
0198,STK,NYS1380,38,Short
0198,STK,NYS2198,16,Long
0198,STK,NYS2302,1,Long
0199,CASH,n/a,3686.33,Long
0200,CASH,n/a,1602.66,Long
0200,STK,ETF0705,43,Short
0200,STK,ETF1286,2,Short
0200,STK,NAS2194,18,Long
0200,STK,NYS0016,60,Long
0200,STK,NYS0257,25,Long
0200,STK,NYS0672,19,Short
0200,STK,NYS0914,185,Long
0200,STK,NYS1995,3,Long
0200,STK,NYS2268,68,Long
0200,STK,NYS2354,31,Long
0201,CASH,n/a,1632.55,Long
0201,STK,NAS1035,2,Long
0201,STK,NAS1595,42,Short
0201,STK,NYS2144,2,Long
0202,CASH,n/a,3999.15,Long
0203,CASH,n/a,4374,Long
0203,STK,ETF0204,11,Long
0203,STK,ETF1113,46,Long
0203,STK,ETF1514,20,Long
0203,STK,NAS0521,17,Short
0203,STK,NAS0858,2,Short
0203,STK,NAS1557,145,Long
0203,STK,NAS2063,2,Short
0203,STK,NAS2079,39,Long
0203,STK,NAS2376,55,Short
0203,STK,NAS2452,22,Long
0203,STK,NYS0563,56,Short
0203,STK,NYS0690,1,Long
0203,STK,NYS0843,124,Long
0203,STK,NYS1017,9,Long
0203,STK,NYS1360,3,Long
0203,STK,NYS1906,49,Long
0203,STK,NYS2262,45,Short
0204,CASH,n/a,136.53,Long
0205,CASH,n/a,3136.91,Long
0206,CASH,n/a,3522.78,Long
0206,STK,ETF0037,23,Short
0206,STK,ETF0705,80,Long
0206,STK,ETF1286,6,Long
0206,STK,NAS1218,47,Long
0206,STK,NAS1221,22,Long
0206,STK,NYS1118,1,Long
0207,CASH,n/a,2452.75,Long
0207,STK,ETF0540,39,Short
0207,STK,ETF0556,40,Long
0207,STK,ETF1286,5,Long
0207,STK,NAS2374,5,Short
0207,STK,NYS0018,14,Long
0207,STK,NYS1358,1,Short
0207,STK,NYS2278,12,Long
0207,STK,NYS2431,12,Long
0207,STK,NYS2442,14,Long
0208,CASH,n/a,3901.92,Long
0208,STK,NAS1780,43,Long
0209,CASH,n/a,1203.87,Long
0210,CASH,n/a,2431.22,Long
0210,STK,ETF0037,74,Long
0210,STK,ETF1286,3,Short
0210,STK,ETF1421,4,Long
0210,STK,NAS1514,56,Long
0210,STK,NYS0843,9,Long
0210,STK,NYS1830,31,Long
0210,STK,NYS2119,4,Short
0211,CASH,n/a,7942.21,Long
0211,STK,ETF0037,45,Long
0211,STK,ETF1003,16,Long
0211,STK,ETF1075,23,Short
0211,STK,ETF1286,4,Long
0211,STK,NAS0116,11,Short
0211,STK,NAS0521,14,Long
0211,STK,NAS1666,35,Long
0211,STK,NAS2013,12,Long
0211,STK,NAS2604,160,Long
0211,STK,NYS0068,17,Short
0211,STK,NYS0324,12,Short
0211,STK,NYS0638,34,Long
0211,STK,NYS1456,122,Long
0212,CASH,n/a,5383.12,Long
0212,STK,ETF0846,119,Long
0212,STK,ETF1286,1,Long
0212,STK,NYS0500,94,Short
0212,STK,NYS1092,14,Long
0212,STK,NYS2222,28,Long
0213,CASH,n/a,3412.1,Long
0213,STK,ETF0763,9,Short
0213,STK,ETF1286,3,Long
0213,STK,NAS1665,53,Short
0213,STK,NYS1084,32,Long
0213,STK,NYS1187,57,Long
0213,STK,NYS1623,55,Short
0213,STK,NYS2028,65,Short
0213,STK,NYS2175,32,Short
0214,CASH,n/a,9861.86,Long
0214,STK,ETF1421,1,Long
0214,STK,NAS0091,15,Short
0214,STK,NAS0314,11,Short
0214,STK,NAS0746,43,Short
0214,STK,NAS1221,4,Long
0214,STK,NAS1898,22,Long
