act,asset,order,size,done,price
0421,DEN084,Sell,2,2,336.033991
0421,FRA295,Short,8,8,20.14663677
0421,GER147,Short,13,13,35.68107623
0421,ITA085,Buy,51,51,6.260896861
0421,SWE023,Sell,3,3,187.118565
0421,SWE102,Sell,2,2,196.2548879
0421,SWE292,Buy,13,13,82.80556054
0422,BEL008,Buy,12,12,86.6573991
0422,NET038,Sell,11,11,56.29721973
0422,SWI187,Buy,2,2,237.7132735
0426,GER065,Buy,3,3,173.5444843
0426,SPA025,Buy,102,102,4.963766816
0426,SWE231,Sell,12,12,74.03578475
0430,GER172,Short,16,16,76.54663677
0430,NOR049,Buy,12,12,108.010583
0430,NOR166,Buy,2,2,322.958296
0430,SWI167,Sell,11,11,83.44878924
0430,SWI209,Buy,10,10,88.33452915
0430,SWI230,Sell,29,29,17.7658296
0431,SWE120,Short,3,3,247.0065471
0431,SWE129,Sell,28,28,48.99730942
0431,SWE141,Sell,1,1,271.6869058
0431,SWI103,Short,9,9,275.4978475
0431,SWI253,Buy,1,1,237.9235874
0433,SWE138,Buy,4,4,212.9825112
0435,DEN027,Buy,1,1,406.2234081
0435,DEN079,Sell,17,17,70.10627803
0435,DEN084,Buy,1,1,329.6319283
0435,DEN097,Buy,7,7,201.967713
0435,DEN127,Short,1,1,321.2703139
0435,FRA072,Sell,11,11,78.32538117
0435,FRA239,Sell,4,4,78.63121076
0435,FRA295,Sell,22,8,19.86591928
0435,GER074,Buy,27,27,71.70654709
0435,GER240,Sell,13,7,79.80789238
0435,ITA169,Buy,594,594,2.983139013
0435,ITA274,Sell,100,42,10.33103139
0435,NET102,Buy,61,61,6.766816143
0435,NOR166,Sell,11,7,326.8218834
0435,SPA025,Buy,622,622,4.966636771
0435,SWE023,Sell,1,1,187.9310314
0435,SWE274,Buy,20,20,74.63686099
0435,SWE293,Buy,4,4,82.10206278
0435,SWI006,Buy,6,6,67.11766816
0435,SWI162,Buy,1,1,63.96529148
0435,SWI230,Short,29,29,17.78295964
0436,DEN089,Buy,2,2,686.9993722
0438,NOR083,Buy,4,4,328.7333632
0438,SWE263,Buy,4,4,216.7378475
0441,SWI129,Buy,8,8,42.32869955
0444,DEN044,Buy,4,4,222.8910314
0444,GER260,Sell,6,6,23.95704036
0444,SWE047,Buy,2,2,127.1738117
0444,SWE246,Buy,1,1,149.1419731
0444,SWE256,Sell,20,20,110.9678027
0445,DEN051,Short,2,2,108.844574
0445,FRA271,Buy,30,30,54.66224215
0445,GER069,Buy,18,18,64.92807175
0445,GER234,Buy,15,15,53.84080717
0445,GER255,Sell,89,89,11.76143498
0445,NOR149,Buy,1,1,147.1479821
0445,SPA073,Short,27,27,16.34609865
0446,ITA189,Short,12,12,54.98565022
0446,ITA286,Short,15,15,5.234977578
0446,NET089,Buy,150,25,3.090044843
0446,SWE163,Buy,8,8,101.7000897
0446,SWI162,Short,5,5,63.38107623
0446,SWI167,Short,20,20,84.9141704
0446,SWI217,Buy,19,19,73.7806278
0451,ITA286,Buy,16,11,5.231210762
0451,SWE112,Short,15,15,46.24565022
0451,SWE276,Sell,22,22,43.02816143
0451,SWE292,Buy,18,18,82.12035874
0456,FRA015,Buy,37,13,24.53049327
0456,ITA249,Buy,18,18,23.00295964
0456,NOR081,Buy,30,30,26.03901345
0456,SWE141,Sell,2,2,272.3432287
0456,SWI230,Buy,40,40,17.75838565
0457,FIN072,Sell,57,57,3.708161435
0457,FRA255,Buy,13,13,94.94116592
0457,GER106,Sell,21,21,61.00170404
0457,ITA169,Buy,596,596,2.92
0457,NOR120,Sell,24,24,52.24547085
0457,SWE023,Sell,1,1,189.5249327
0457,SWE099,Buy,2,2,175.2625112
0457,SWE194,Buy,4,4,89.83255605
0458,DEN049,Sell,1,1,544.7120179
0460,SPA072,Sell,133,133,12.07596413
0462,DEN032,Sell,8,8,183.9187444
0462,DEN127,Short,1,1,320.1748879
0462,FRA224,Buy,14,14,56.41318386
0462,GER274,Sell,17,17,31.67381166
0462,ITA118,Sell,149,149,3.630852018
0462,SPA025,Buy,262,262,5.009237668
0466,SWE293,Sell,2,2,82.23506726
0472,SPA048,Buy,145,4,4.775067265
0473,FRA076,Sell,11,11,49.84251121
0473,FRA234,Sell,39,19,12.28286996
0473,ITA118,Buy,105,105,3.611838565
0473,NOR032,Sell,10,10,107.1535426
0473,NOR140,Buy,1,1,113.5597309
0473,SWE099,Buy,4,4,183.6782063
0473,SWE102,Buy,12,12,199.5278924
0473,SWE194,Short,7,7,89.04502242
0473,SWE244,Buy,10,10,87.77139013
0473,SWE264,Buy,12,12,112.9483408
0473,SWE293,Sell,12,12,82.87147982
0474,ITA118,Buy,115,115,3.598654709
0475,NOR050,Sell,7,7,23.18726457
0475,SWE244,Sell,1,1,88.66143498
0475,SWE273,Buy,1,1,75.95901345
0476,GER240,Short,12,12,79.67748879
0478,DEN127,Sell,2,2,318.8547982
0478,FIN062,Buy,697,376,5.011300448
0478,FRA169,Sell,9,9,135.7100448
0478,SWE194,Sell,8,8,89.38735426
0480,FRA281,Sell,4,4,102.758296
0480,SWE021,Sell,8,8,144.0773094
0481,NOR116,Buy,1,1,245.5394619
0483,SWE118,Short,24,24,83.70878924
0483,SWI162,Buy,6,6,63.34843049
0484,FRA250,Buy,4,4,39.30520179
0484,SWE091,Sell,22,7,47.48053812
0486,FRA237,Buy,20,20,59.11524664
0486,GER033,Short,17,17,74.81578475
0486,NET086,Buy,4,4,20.6032287
0486,NOR166,Buy,5,2,330.3633184
0486,SPA132,Sell,83,83,11.43336323
0488,BEL008,Sell,2,2,86.51928251
0488,BEL035,Buy,83,83,14.50591928
0488,DEN084,Buy,2,2,332.9822422
0488,DEN089,Buy,2,2,673.5365919
0488,DEN127,Buy,11,1,317.6713901
0488,FIN062,Buy,337,337,4.975874439
0488,FRA011,Sell,15,15,51.79076233
0488,FRA163,Buy,4,4,95.3903139
0488,FRA209,Short,95,95,12.55085202
0488,GER033,Buy,4,4,73.79022422
0488,GER069,Short,17,17,64.61318386
0488,GER172,Sell,4,4,76.33928251
0488,GER230,Buy,80,80,12.40896861
0488,GER265,Buy,8,8,17.45363229
0488,ITA042,Sell,43,43,13.97201794
0488,ITA283,Sell,1397,1102,1.116502242
0488,NET038,Short,21,21,55.65973094
0488,NET044,Sell,1,1,63.04107623
0488,NOR108,Buy,871,871,1.181255605
0488,NOR140,Buy,8,8,110.2349776
0488,NOR143,Short,17,17,61.66932735
0488,NOR166,Buy,2,2,324.5389238
0488,SWE003,Buy,13,13,146.6469955
0488,SWE021,Buy,9,9,144.0460987
0488,SWE023,Buy,1,1,189.8601794
0488,SWE102,Sell,12,12,203.2622422
0488,SWE124,Sell,1,1,290.6296861
0488,SWE172,Sell,1,1,498.6114798
0488,SWE194,Sell,3,3,90.15730942
0488,SWE228,Sell,7,7,193.6016143
0488,SWE246,Buy,26,26,148.9919283
0488,SWE274,Sell,34,7,74.39049327
0488,SWI167,Buy,17,17,85.0896861
0488,SWI187,Sell,1,1,239.9528251
0488,SWI217,Short,4,4,74.30035874
0488,SWI227,Sell,217,113,11.48753363
0490,AUS017,Buy,10,10,74.55363229
0490,DEN084,Buy,1,1,335.0797309
0490,GER080,Sell,32,32,13.55022422
0490,SPA090,Buy,1,1,6.6832287
0490,SWE022,Buy,1,1,473.6226906
0490,SWE273,Buy,11,11,75.79130045
0491,DEN124,Buy,25,25,117.581704
0491,GER072,Buy,27,27,23.62475336
0491,SWE263,Short,5,5,217.9854709
0493,FIN115,Sell,30,30,13.59273543
0493,SWE023,Buy,7,3,191.4661883
0493,SWE194,Buy,7,2,89.25856502
0496,NOR032,Buy,6,6,105.6738117
0496,SWE180,Buy,5,5,218.3936323
0496,SWE263,Buy,9,9,222.7765022
0496,SWI218,Buy,3,3,293.0578475
0497,DEN084,Sell,2,2,332.0750673
0497,FRA014,Sell,75,75,2.697399103
0497,ITA123,Sell,1,1,13.05730942
0497,NOR140,Buy,8,8,112.2005381
0499,ITA021,Short,8,8,14.86538117
0500,NOR026,Sell,3,3,53.06959641
0500,SWE141,Buy,6,6,270.9192825
0503,SWE099,Buy,2,2,177.4439462
0509,GER030,Buy,26,12,64.56726457
0510,SWE003,Buy,10,10,145.7211659
0511,NET105,Short,7,7,31.89130045
0516,DEN032,Sell,2,2,184.0352466
0516,DEN044,Short,3,3,223.7035874
0517,SPA123,Buy,93,93,11.66690583
0517,SWE021,Sell,6,6,142.3496861
0517,SWE194,Buy,3,1,89.31524664
0519,FRA250,Buy,19,19,39.34717489
0519,GER038,Sell,3,3,66.16053812
0519,SWE166,Short,13,13,116.1430493
0519,SWE293,Sell,6,6,82.48609865
0519,SWI187,Buy,2,2,239.6829596
0523,FRA111,Sell,11,11,24.03766816
0523,FRA268,Short,15,15,43.30421525
0523,GER083,Buy,19,19,37.97641256
0523,SWE163,Buy,3,3,101.9254709
0523,SWE237,Buy,11,11,54.36789238
0526,DEN084,Short,4,4,330.8013453
0526,GER243,Sell,36,20,35.83300448
0526,ITA123,Buy,75,75,13.02107623
0526,ITA189,Sell,76,50,55.04
0526,NOR140,Sell,2,2,113.6150673
0526,SWE248,Sell,2,2,144.9513901
0526,SWI167,Buy,3,1,83.83201794
0527,FRA143,Buy,3,3,101.9741704
0527,SPA025,Sell,211,211,4.992825112
0527,SWE263,Sell,1,1,222.0126457
0529,FRA209,Buy,11,11,12.5509417
0529,GER080,Sell,37,17,13.73237668
0529,IRE009,Sell,447,447,3.506726457
0529,SWE180,Buy,2,2,222.1887892
0529,SWE293,Sell,8,8,82.53533632
0530,GER240,Buy,5,5,78.87874439
0530,SWI253,Sell,1,1,238.0867265
0531,DEN044,Sell,1,1,225.0090583
0531,DEN071,Buy,8,8,119.3607175
0531,ITA200,Buy,160,160,6.289237668
0531,ITA286,Sell,25,25,5.273991031
0531,NET016,Sell,26,26,73.19775785
0531,SWE086,Sell,14,14,106.995426
0531,SWE194,Buy,12,12,89.90170404
0531,SWE248,Sell,6,6,146.6259193
0533,GER069,Buy,14,14,65.44699552
0533,SPA008,Buy,7,7,25.63910314
0533,SWE108,Buy,8,8,173.2328251
0533,SWE215,Buy,337,337,4.984573991
0533,SWI221,Sell,41,41,30.82053812
0534,FRA270,Buy,11,5,12.78869955
0534,GER050,Short,25,2,45.10986547
0534,ITA286,Buy,85,85,5.232466368
0534,NET056,Buy,31,31,15.77901345
0534,SWE091,Sell,6,6,47.23515695
0534,SWE273,Sell,12,12,75.50080717
0534,SWE276,Sell,35,35,43.06690583
0534,SWI194,Sell,1,1,132.1920179
0536,DEN084,Sell,8,8,328.7896861
0536,FRA274,Buy,10,10,36.91255605
0536,GER234,Sell,31,31,54.04206278
0536,ITA123,Sell,78,78,13.06726457
0536,NOR081,Buy,77,77,26.05363229
0536,NOR116,Buy,7,7,238.2948879
0536,NOR143,Sell,2,2,62.46941704
0536,SWE023,Sell,9,1,189.0895067
0536,SWE102,Sell,7,7,191.156861
0536,SWE162,Sell,51,51,24.63865471
0536,SWI187,Buy,2,2,236.416861
0538,DEN032,Short,4,4,185.6761435
0538,DEN084,Short,4,4,335.7134529
0538,FRA239,Sell,5,2,78.45147982
0538,NET004,Sell,49,49,5.058475336
0538,SWE009,Buy,151,151,10.85282511
0538,SWE264,Buy,8,8,113.8523767
0538,SWE271,Buy,8,8,105.098296
0538,SWE293,Sell,2,2,82.74636771
0542,DEN032,Buy,5,5,184.9211659
0542,DEN076,Buy,668,668,2.205919283
0542,DEN127,Sell,4,4,327.3641256
0542,FRA143,Buy,5,5,108.7573991
0543,SPA132,Sell,21,18,11.31506726
0543,SWE244,Buy,8,8,88.58080717
0544,FRA076,Buy,22,22,49.40636771
0544,GER265,Buy,6,6,17.39273543
0550,DEN124,Buy,1,1,117.0207175
0551,ITA172,Buy,30,30,1.241434978
0551,SWE263,Sell,1,1,215.7165919
0553,SWE023,Buy,3,3,189.5165022
0555,NET105,Sell,15,15,31.66887892
0555,NOR149,Sell,13,13,149.6869058
0555,SWE102,Sell,14,14,200.3356951
0555,SWE124,Sell,3,3,292.5997309
0560,DEN084,Sell,2,2,337.9945291
0560,ITA274,Buy,128,128,10.40412556
0560,NET016,Sell,17,17,73.7290583
0560,NOR033,Buy,170,170,7.868340807
0560,NOR079,Buy,13,13,41.25695067
0560,NOR083,Buy,2,2,327.5300448
0560,NOR140,Buy,8,1,113.4086996
0560,SWE102,Short,2,2,198.1439462
0560,SWE124,Buy,2,2,291.6454709
0560,SWE161,Buy,3,3,192.9026906
0560,SWE194,Buy,7,7,90.09623318
0560,SWE231,Sell,47,19,73.54860987
0560,SWE276,Buy,9,9,42.70044843
0560,SWI001,Buy,86,86,16.5096861
0560,SWI211,Sell,2,2,333.6209865
0561,GER069,Buy,12,12,64.44484305
0561,GER072,Sell,73,73,23.81147982
0561,SWE124,Sell,2,2,293.0999103
0562,GER093,Buy,69,2,9.130762332
0562,SWE194,Short,14,14,90.11919283
0563,SWE135,Buy,3,3,137.0759641
0566,GER032,Sell,2,2,108.6930942
0566,GER136,Sell,10,10,91.232287
0566,GER240,Buy,2,2,79.53668161
0566,SWE023,Sell,8,8,189.1888789
0566,SWE235,Sell,19,19,43.58556054
0567,SWE135,Sell,3,3,136.9304036
0567,SWE264,Buy,1,1,112.2234081
0568,DEN110,Buy,2,2,72.36116592
0568,NET016,Buy,26,5,73.83533632
0568,SWE012,Sell,9,9,128.6289686
0568,SWE124,Sell,5,5,293.633991
0572,ITA270,Buy,315,315,0.998565022
0572,NET044,Short,34,34,62.44233184
0572,NOR032,Buy,2,2,106.0024215
0572,SWE274,Sell,6,6,74.55174888
0572,SWI230,Buy,15,15,17.93838565
0575,SWE024,Sell,8,8,172.9996413
0578,NET064,Sell,48,48,34.03901345
0578,NOR006,Sell,37,37,29.9290583
0578,NOR140,Sell,5,5,111.7269955
0578,SPA025,Buy,246,96,5.004753363
0578,SWE023,Buy,6,6,188.6492377
0578,SWE141,Buy,3,3,270.8723767
0578,SWI230,Sell,124,45,17.74358744
0580,DEN089,Buy,1,1,682.1005381
0580,FIN062,Sell,152,152,5.075784753
0580,GER069,Sell,18,18,64.93013453
0580,ITA286,Buy,157,157,5.250313901
0580,SWE163,Short,6,6,102.7359641
0580,SWE274,Buy,1,1,75.1961435
0580,SWE276,Sell,28,28,42.60914798
0580,SWI211,Buy,4,4,332.1235874
0582,NOR143,Sell,4,4,60.66089686
0582,SWE244,Buy,6,6,88.48
0582,SWE268,Buy,7,7,225.6339013
0582,SWI209,Sell,18,18,88.40331839
0583,FRA295,Buy,9,9,19.89381166
0583,GER020,Sell,206,88,6.439282511
0583,SWE023,Buy,4,4,190.7963229
0585,SWE129,Buy,5,5,49.35300448
0585,SWI162,Buy,10,1,63.06206278
0585,SWI167,Sell,6,6,83.64484305
0586,GER069,Sell,5,2,65.13955157
0586,NOR120,Sell,53,32,51.59757848
0588,NOR150,Short,2,2,146.7267265
0588,SWI187,Sell,5,5,239.3226009
0590,DEN085,Buy,1,1,264.0391928
0590,FRA143,Sell,13,13,98.84538117
0590,SWE194,Buy,1,1,89.94170404
0590,SWE252,Sell,8,8,32.35820628
0590,SWE276,Sell,3,3,42.99085202
0592,SWI253,Buy,3,3,240.5468161
0596,DEN026,Sell,3,3,299.4923767
0596,FRA216,Buy,2,2,82.6690583
0596,FRA281,Buy,3,3,101.1118386
0596,GER234,Sell,5,5,53.91040359
0596,NOR083,Buy,4,4,325.2116592
0596,SWE129,Buy,31,31,48.54789238
0596,SWE231,Sell,7,7,73.97659193
0596,SWE248,Sell,16,16,144.8161435
0596,SWE276,Sell,40,39,42.83704036
0596,SWI076,Sell,41,41,23.05049327
0598,FIN115,Sell,233,117,13.48349776
0598,ITA169,Short,195,195,2.909596413
0598,NET016,Buy,16,16,73.49273543
0598,NOR120,Buy,6,6,53.7058296
0598,NOR140,Buy,10,7,110.7988341
0598,SWE120,Short,2,2,247.2718386
0598,SWE231,Buy,6,6,73.13058296
0598,SWE248,Sell,7,3,145.0536323
0598,SWE263,Buy,2,2,222.3121973
0598,SWE273,Sell,20,20,75.77112108
0601,SWE252,Sell,7,7,32.57856502
0612,FRA045,Buy,14,14,50.8426009
0612,GER148,Buy,79,79,7.203587444
0612,ITA123,Buy,21,1,12.86098655
0612,SWE135,Buy,3,3,137.9253812
0612,SWE276,Buy,26,26,42.62923767
0613,ITA123,Short,107,107,12.73955157
0614,SWE022,Sell,1,1,471.2032287
0615,POR029,Buy,4700,4700,0.226098655
0616,ITA274,Buy,1,1,10.27076233
0619,SWE237,Buy,10,10,52.76313901
0619,SWE263,Buy,6,5,218.4843049
0619,SWE276,Sell,16,16,42.76717489
0620,SWE268,Buy,5,5,223.8365919
0623,NOR081,Short,41,41,25.91847534
0623,SPA123,Buy,28,28,11.80538117
0626,DEN127,Buy,2,2,323.2069955
0626,FIN058,Buy,119,119,4.889775785
0626,FRA089,Sell,13,13,51.65255605
0626,FRA098,Sell,1,1,31.82932735
0626,SWE021,Buy,5,5,144.0669955
0629,BEL055,Buy,24,24,53.48358744
0629,FRA020,Buy,70,12,6.545919283
0629,FRA056,Sell,47,47,25.97596413
0629,FRA239,Sell,3,3,79.28511211
0629,FRA274,Short,6,6,36.49264574
0629,GER074,Buy,16,16,71.70071749
0629,GER203,Buy,8,8,82.0290583
0629,SWE021,Buy,15,15,144.0907623
0629,SWE231,Sell,53,32,72.93713004
0629,SWE267,Buy,6,5,174.053722
0629,SWE293,Buy,1,1,82.8406278
0629,SWI001,Buy,15,15,16.47730942
0629,SWI187,Sell,1,1,234.3086996
0630,SWE047,Sell,2,2,126.3834978
0632,SWE138,Sell,8,8,213.0362332
0636,ITA042,Sell,96,48,13.94699552
0636,NOR032,Short,2,2,107.050852
0636,NOR143,Buy,1,1,60.7270852
0636,SWE293,Short,12,1,82.53139013
0638,SWE231,Short,23,8,73.74663677
0640,NET050,Buy,96,96,12.28493274
0641,FRA036,Sell,15,15,20.14789238
0641,ITA270,Sell,1270,1270,1.011748879
0641,ITA275,Buy,192,192,3.720179372
0641,NOR140,Short,2,2,110.6208969
0641,SWE003,Sell,1,1,146.5681614
0641,SWI162,Sell,13,13,63.73919283
0642,NET056,Sell,4,4,15.74286996
0646,BEL014,Sell,9,2,23.36233184
0646,DEN032,Buy,1,1,184.2542601
0646,DEN084,Short,1,1,332.2634081
0646,FRA143,Buy,1,1,110.1883408
0646,GER013,Buy,19,19,126.373991
0646,GER234,Sell,18,18,53.54089686
0646,SWE102,Sell,1,1,197.623139
0646,SWE244,Sell,15,12,87.76269058
0646,SWE267,Buy,7,7,173.9932735
0649,DEN127,Buy,1,1,322.2602691
0649,FRA216,Sell,14,14,82.14134529
0649,NET050,Buy,185,185,12.13650224
0649,SWE118,Sell,14,14,83.02
0649,SWE231,Buy,9,9,73.4955157
0649,SWI076,Buy,31,31,23.05327354
0650,NOR120,Sell,2,1,55.41022422
0650,SPA067,Buy,151,151,18.9064574
0650,SWE194,Buy,2,2,89.24843049
0650,SWE263,Buy,6,2,218.4530942
0650,SWE273,Short,7,6,75.32134529
0651,BEL008,Buy,11,11,87.65973094
0651,SWE102,Short,8,8,203.0657399
0652,DEN071,Buy,7,7,120.3338117
0652,DEN084,Buy,4,4,335.1140807
0652,DEN106,Short,1,1,279.1020628
0652,FRA163,Buy,7,7,96.03112108
0652,FRA263,Short,10,10,14.63596413
0652,GER032,Sell,3,3,108.4871749
0652,GER106,Buy,16,10,61.51730942
0652,GER138,Buy,196,196,8.508878924
0652,GER173,Sell,73,73,23.36430493
0652,GER283,Buy,5,5,153.0714798
0652,IRE021,Short,53,53,19.36340807
0652,ITA169,Buy,751,442,2.895067265
0652,NET050,Buy,95,95,12.32887892
0652,NET086,Buy,91,91,20.66269058
0652,NOR081,Sell,17,17,25.8535426
0652,NOR140,Sell,1,1,111.0131839
0652,NOR143,Short,12,12,61.74923767
0652,NOR160,Sell,149,94,3.579820628
0652,POR022,Buy,117,117,11.24493274
0652,SPA025,Sell,246,246,5.005470852
0652,SPA070,Sell,199,101,6.763049327
0652,SPA087,Sell,128,71,26.71524664
0652,SWE012,Short,8,8,127.3324664
0652,SWE028,Sell,74,24,19.12035874
0652,SWE047,Sell,48,17,127.9829596
0652,SWE064,Sell,11,11,36.86107623
0652,SWE090,Buy,6,6,217.0561435
0652,SWE102,Sell,1,1,200.4821525
0652,SWE112,Sell,15,15,46.60224215
0652,SWE124,Buy,1,1,292.0666368
0652,SWE141,Sell,10,10,272.1535426
0652,SWE165,Sell,1983,1983,0.620538117
0652,SWE194,Sell,3,3,89.05515695
0652,SWE231,Sell,15,11,73.25919283
0652,SWE244,Sell,18,18,88.43174888
0652,SWE248,Buy,3,3,146.130852
0652,SWE263,Buy,6,6,218.9213453
0652,SWE264,Buy,2,2,113.5733632
0652,SWE276,Buy,14,14,43.01246637
0652,SWI071,Sell,57,29,64.19964126
0652,SWI076,Sell,7,7,23.43946188
0654,SPA132,Sell,79,79,11.3264574
0654,SWE021,Sell,1,1,142.4531839
0656,FRA224,Buy,1,1,56.94753363
0656,NET050,Sell,29,29,12.23345291
0656,NOR143,Buy,7,7,63.54430493
0658,DEN127,Buy,1,1,318.8040359
0660,SWE023,Sell,6,6,191.4232287
0661,DEN037,Sell,1,1,213.7453812
0661,SWE231,Sell,6,6,72.97004484
0663,FRA241,Sell,12,9,50.35874439
0663,SWE166,Buy,14,14,115.8451121
0663,SWE276,Buy,7,5,42.92430493
0664,DEN097,Sell,15,15,200.2370404
0664,FRA023,Buy,23,23,56.18977578
0664,FRA054,Sell,6,6,72.14547085
0664,GER033,Short,13,13,73.40421525
0664,GER074,Buy,11,11,71.36591928
0664,GER161,Short,4,4,138.6480717
0664,SWE141,Sell,4,4,273.5529148
0664,SWE166,Buy,2,2,117.1174888
0664,SWE267,Sell,11,11,172.3897758
0667,DEN032,Sell,4,4,184.0999103
0667,FIN051,Sell,20,19,31.25632287
0667,FRA163,Buy,4,4,96.12044843
0667,GER065,Buy,7,7,173.7347982
0667,SWE263,Buy,1,1,219.2749776
0669,ITA134,Sell,116,116,11.36152466
0671,DEN044,Buy,2,2,224.8518386
0677,FIN052,Buy,1,1,25.6735426
0677,FIN111,Buy,64,64,20.84887892
0677,FRA143,Buy,7,7,99.84161435
0677,FRA274,Sell,24,24,36.25820628
0677,GER096,Sell,301,301,3.435246637
0677,IRE016,Sell,2145,959,0.318116592
0677,ITA134,Short,41,41,11.55130045
0677,NET006,Sell,9,9,53.35892377
0677,NOR081,Buy,60,60,26.62834081
0677,NOR149,Sell,23,14,149.6716592
0677,SPA005,Buy,131,131,13.07067265
0677,SWE102,Buy,6,6,197.8759641
0677,SWE130,Sell,2,2,277.6769507
0677,SWE248,Sell,7,7,146.3673543
0677,SWE263,Sell,1,1,222.4147085
0677,SWE269,Buy,18,5,95.5503139
0677,SWI227,Short,271,271,11.3141704
0681,GER138,Sell,74,74,8.619013453
0681,NOR120,Buy,42,11,51.52726457
0682,GER083,Buy,9,9,38.68699552
0682,GER160,Buy,21,21,48.96251121
0682,ITA169,Sell,5,5,2.931569507
0682,ITA198,Buy,460,460,3.890403587
0682,SWE023,Sell,1,1,189.8412556
0683,DEN084,Sell,4,4,337.6698655
0691,SPA025,Sell,59,59,4.948878924
0691,SWE090,Sell,7,7,218.9986547
0694,FRA239,Short,3,3,79.18538117
0694,NOR140,Sell,6,2,111.990583
0694,SWE047,Buy,5,5,126.2356054
0694,SWE052,Buy,32,32,42.20107623
0694,SWI006,Short,18,18,66.7535426
0695,FRA274,Buy,32,32,36.87569507
0695,ITA169,Buy,263,263,2.888699552
0699,NOR120,Buy,24,24,51.44950673
0699,NOR149,Sell,7,7,147.7029596
0699,SPA048,Sell,82,82,4.782511211
0699,SWE021,Short,9,9,143.7799103
0699,SWE023,Sell,2,2,189.2547982
0699,SWE276,Buy,9,9,42.77964126
0700,FRA293,Short,1,1,51.43130045
0700,SWE244,Sell,9,9,88.05300448
0700,SWE264,Sell,2,2,114.0295964
0700,SWI162,Short,21,21,63.17130045
0705,DEN085,Sell,2,2,261.9362332
0705,DEN127,Short,1,1,324.9763229
0705,FRA070,Sell,40,40,36.472287
0705,ITA198,Sell,41,41,3.872825112
0705,POR012,Buy,137,137,5.38
0705,SPA083,Short,182,182,5.428609865
0705,SWE267,Buy,7,7,173.3727354
0705,SWE293,Buy,3,3,82.39919283
0706,DEN027,Buy,2,2,407.6302242
0706,DEN032,Short,2,2,187.7984753
0706,NET050,Short,131,131,12.25336323
0706,NOR026,Buy,47,47,53.77596413
0706,NOR140,Sell,6,6,111.7349776
0706,SWE244,Sell,1,1,88.67210762
0706,SWI213,Sell,1,1,467.0083408
0707,GER257,Short,10,9,47.82412556
0707,ITA169,Sell,17,17,2.971748879
0707,SWE023,Sell,6,6,188.8374888
0709,SPA004,Buy,880,880,0.987085202
0712,NOR096,Buy,11,11,31.32860987
0713,NET086,Buy,6,6,20.46932735
0713,SWE081,Sell,8,4,106.6538117
0715,DEN127,Buy,5,5,317.8163229
0715,NET081,Short,14,14,48.20573991
0715,SWI213,Buy,1,1,468.2782063
0726,FRA237,Buy,26,26,59.02125561
0726,ITA123,Sell,17,17,12.87345291
0726,NOR026,Buy,7,7,52.53515695
0726,NOR166,Short,2,2,327.0446637
0726,SWE082,Buy,181,181,8.00367713
0726,SWE090,Sell,1,1,220.0352466
0726,SWE231,Sell,17,17,72.74860987
0728,SWE263,Short,5,5,215.9358744
0731,SWE047,Sell,3,2,128.3053812
0731,SWE108,Sell,5,5,172.4292377
0731,SWE274,Buy,5,5,74.40367713
0731,SWI187,Buy,4,4,235.7113901
0732,DEN037,Buy,4,4,213.573991
0734,SWE141,Buy,3,3,273.1788341
0737,GER032,Sell,3,3,108.8863677
0737,NET086,Sell,17,17,20.55004484
0737,SWE090,Buy,5,4,218.4847534
0737,SWE194,Sell,11,11,89.71408072
0738,SWE124,Buy,1,1,292.3646637
0738,SWE130,Sell,3,3,279.1204484
0741,SWE022,Buy,1,1,478.2878027
0741,SWE264,Short,4,4,112.53713
0744,ITA246,Sell,88,88,7.277668161
0744,SWE293,Sell,3,3,82.16367713
0745,SWI175,Short,3,3,52.78852018
0747,DEN057,Buy,4,4,190.3315695
0747,NET016,Buy,6,6,74.24690583
0747,NOR081,Short,50,12,26.63982063
0747,SWE180,Buy,4,3,222.4773991
0748,ITA123,Buy,84,84,12.69479821
0748,SWI129,Buy,4,4,41.96878924
0749,FRA036,Sell,33,33,20.06573991
0749,FRA250,Sell,16,16,39.14852018
0749,NOR110,Buy,1,1,663.224574
0749,SWE194,Buy,14,4,89.4541704
0749,SWI103,Sell,1,1,276.8726457
0752,DEN085,Buy,8,5,258.9367713
0752,FRA169,Buy,2,2,137.252287
0752,GER209,Short,32,32,38.42080717
0754,SWE264,Buy,7,7,114.0141704
0756,SWE143,Buy,7,7,198.329148
0758,NOR140,Buy,14,14,112.0250224
0758,SWE134,Sell,5,2,142.2300448
0758,SWE263,Buy,3,3,221.8779372
0758,SWI167,Short,2,2,84.0161435
0759,NET007,Buy,51,23,23.02995516
0759,SWE194,Short,32,32,89.26179372
0760,NOR120,Sell,16,16,55.02529148
0760,SWE264,Sell,3,3,113.8902242
0764,DEN084,Buy,1,1,329.3083408
0764,DEN127,Sell,2,2,325.1162332
0764,SWE099,Buy,5,5,176.5704933
0764,SWE264,Sell,12,1,112.2390135
0765,DEN084,Buy,3,3,336.3425112
0765,FRA209,Buy,94,25,12.65130045
0765,NOR094,Sell,17,17,54.47686099
0765,SWI217,Sell,21,21,73.75883408
0770,DEN085,Buy,1,1,263.8580269
0770,NET004,Sell,255,255,5.091569507
0771,SWE292,Short,16,16,82.37569507
0771,SWI162,Sell,13,13,63.7335426
0771,SWI167,Sell,4,4,83.97461883
0778,SWE194,Buy,6,6,89.45130045
