act,asset,order,size,done,price
1524,HONG021,Sell,1004,1004,0.755
1524,JAPA122,Short,28,28,3.5923
1524,JAPA257,Sell,10,10,6.7461
1524,JAPA274,Buy,12,12,40.0092
1530,HONG064,Short,483,483,3.5308
1530,JAPA108,Sell,168,168,3.5607
1530,JAPA156,Buy,14,14,32.3197
1530,JAPA236,Sell,17,17,58.6335
1530,JAPA245,Buy,20,20,5.0489
1530,JAPA276,Sell,192,192,7.0437
1530,TAIW020,Buy,5400,5400,0.3005
1530,TAIW106,Buy,363,363,2.0826
1537,TAIW087,Buy,152,152,0.6224
1540,HONG064,Sell,107,107,3.516
1540,HONG248,Sell,32,32,1.4761
1541,AUST190,Short,124,124,11.1229
1541,HONG082,Sell,213,213,3.0559
1541,JAPA273,Buy,729,729,2.45
1545,AUST296,Buy,89,89,0.8454
1545,JAPA079,Sell,88,88,10.1996
1545,JAPA117,Sell,245,245,3.1725
1545,JAPA177,Buy,8,8,38.1498
1545,JAPA285,Buy,137,137,3.114
1545,SOUT264,Buy,32,32,34.2565
1548,JAPA180,Buy,267,267,4.3867
1548,JAPA290,Sell,8,8,59.6391
1548,SOUT086,Short,380,380,1.7052
1553,AUST151,Short,16,16,55.7008
1559,JAPA241,Sell,47,47,18.6275
1563,AUST191,Buy,182,182,6.0579
1563,HONG107,Buy,136,136,1.3556
1563,INDO049,Buy,2465,2465,0.7539
1563,SOUT079,Sell,14,14,26.1148
1567,INDI028,Buy,62,62,9.5417
1568,INDI089,Sell,853,853,2.0089
1568,JAPA107,Sell,18,18,24.9466
1579,TAIW167,Buy,138,138,7.5238
1580,INDI170,Buy,74,74,18.5058
1580,JAPA005,Buy,65,65,3.9915
1580,JAPA245,Sell,118,118,4.9299
1581,SING068,Buy,119,119,12.8773
1581,THAI122,Short,8431,8431,0.1442
1581,THAI171,Sell,13755,13755,0.0313
1582,HONG231,Buy,1367,635,0.2882
1582,JAPA153,Buy,914,914,2.0874
1582,JAPA164,Buy,17,17,12.8952
1582,TAIW258,Buy,647,647,2.6484
1586,HONG091,Buy,1244,1244,0.8134
1588,JAPA133,Sell,57,2,25.3146
1591,AUST025,Sell,168,168,6.0979
1591,SOUT155,Sell,53,53,29.9088
1591,TAIW249,Short,424,424,3.9238
1591,THAI046,Sell,427,427,1.2338
1591,THAI200,Buy,465,465,2.2452
1591,THAI204,Sell,251,56,7.5119
1596,JAPA147,Sell,13,13,12.8781
1596,JAPA239,Buy,11,11,33.3435
1596,JAPA277,Sell,5,5,53.3252
1597,HONG068,Sell,59,59,2.3701
1597,HONG104,Buy,1487,1487,0.5226
1597,HONG275,Sell,90,90,17.3953
1597,HONG292,Sell,1076,1076,1.7183
1597,JAPA114,Buy,77,77,17.3518
1597,JAPA290,Buy,5,5,59.6588
1597,SOUT247,Sell,80,80,9.6008
1599,HONG136,Buy,691,691,1.7326
1599,JAPA057,Buy,77,77,40.4149
1599,JAPA129,Buy,299,6,5.6442
1601,AUST121,Short,243,243,5.3635
1601,AUST211,Short,58,58,2.4925
1601,HONG045,Sell,2504,2504,0.6978
1601,HONG157,Sell,40,40,1.5224
1601,HONG173,Sell,276,276,1.1552
1601,HONG286,Short,617,617,0.8311
1601,JAPA051,Buy,2,2,66.2756
1601,JAPA144,Buy,251,251,6.7404
1601,JAPA241,Sell,85,85,18.6531
1601,JAPA277,Sell,4,4,53.9211
1601,JAPA279,Short,8,4,12.9431
1601,SOUT126,Buy,7,7,75.4338
1601,TAIW078,Buy,184,184,3.4944
1601,TAIW294,Short,3111,3111,0.4032
1601,THAI063,Short,185,185,1.3696
1603,JAPA135,Sell,124,71,11.8177
1603,JAPA183,Sell,35,35,13.7061
1604,HONG035,Buy,165,59,0.414
1604,INDI162,Buy,227,227,6.724
1604,JAPA258,Buy,6,6,12.4813
1604,SOUT273,Buy,28,28,31.8762
1604,TAIW167,Sell,126,126,7.7755
1605,AUST119,Sell,37,37,3.9366
1605,HONG112,Buy,596,596,2.2124
1605,INDI104,Buy,79,79,14.018
1605,JAPA014,Buy,174,74,7.9455
1605,JAPA144,Buy,170,37,6.7566
1605,JAPA297,Buy,181,181,3.7905
1605,SOUT128,Sell,6,6,7.052
1605,THAI131,Sell,893,893,0.509
1606,JAPA290,Sell,16,11,59.9343
1608,INDI270,Buy,223,223,5.0803
1608,JAPA057,Buy,26,26,40.8264
1608,JAPA147,Sell,21,21,13.012
1608,THAI094,Sell,11172,6470,0.251
1611,AUST151,Buy,23,23,55.6233
1611,JAPA144,Buy,89,89,6.8205
1611,JAPA189,Buy,126,126,21.0064
1611,JAPA290,Buy,27,27,60.6369
1611,PHIL113,Sell,244,244,6.1606
1612,INDI064,Buy,495,495,1.7394
1612,JAPA119,Buy,92,92,20.5061
1612,JAPA285,Buy,38,38,3.0786
1612,SING053,Buy,219,219,6.1628
1612,SOUT271,Buy,2,2,215.6475
1614,HONG143,Buy,1634,1634,0.4214
1614,SOUT188,Sell,105,86,13.9261
1616,JAPA009,Sell,167,167,3.0278
1616,JAPA234,Buy,942,942,1.1665
1616,JAPA251,Sell,336,336,4.2377
1616,JAPA276,Sell,51,51,6.9385
1616,JAPA290,Short,20,20,60.0712
1616,PHIL104,Short,6237,6237,0.1408
1619,INDI030,Buy,505,505,2.901
1619,JAPA002,Buy,61,61,8.4259
1619,JAPA163,Sell,15,15,79.9909
1619,JAPA240,Sell,71,30,26.1987
1619,JAPA265,Sell,863,323,3.1405
1619,JAPA271,Sell,656,435,2.1139
1619,SOUT185,Buy,7,7,92.2626
1619,SOUT197,Sell,1,1,202.8625
1622,HONG169,Buy,5673,5673,0.329
1622,JAPA015,Buy,377,377,2.6616
1622,SOUT273,Short,2,2,31.131
1623,JAPA144,Buy,47,47,6.8238
1623,JAPA153,Sell,225,225,2.0811
1623,TAIW229,Buy,4540,4540,0.2895
1625,AUST026,Buy,58,58,28.6105
1625,AUST104,Sell,371,371,1.4122
1625,HONG040,Short,2973,2973,0.3802
1625,JAPA229,Buy,6,6,43.8751
1625,TAIW197,Sell,1115,1115,1.7978
1625,THAI270,Sell,29267,29267,0.0673
1626,AUST126,Sell,22,22,3.7797
1626,AUST298,Sell,44,44,19.2267
1626,HONG008,Buy,3099,754,0.3464
1626,INDI005,Sell,352,352,5.5877
1628,HONG104,Sell,3103,3103,0.5478
1628,JAPA246,Buy,100,100,13.9895
1628,MALA085,Sell,1261,272,1.6058
1628,SOUT188,Sell,3,3,14.1443
1628,TAIW133,Sell,4,4,3.0369
1629,JAPA136,Sell,57,57,18.7194
1629,JAPA284,Buy,23,23,8.8698
1629,THAI111,Buy,5349,5349,0.2757
1632,JAPA020,Sell,55,55,33.697
1632,JAPA022,Buy,26,26,31.0917
1632,JAPA163,Short,24,5,78.314
1632,JAPA244,Buy,168,168,10.8075
1634,HONG196,Buy,89426,89426,0.0332
1634,HONG229,Short,65,65,4.9334
1634,JAPA024,Sell,52,27,7.4228
1634,MALA006,Sell,6794,6794,0.2108
1636,JAPA245,Sell,35,35,4.8603
1639,INDI273,Sell,121,121,3.4704
1644,HONG275,Buy,1,1,17.049
1644,HONG283,Short,12197,12197,0.1541
1644,JAPA243,Short,169,1,9.1898
1645,HONG142,Sell,6305,6305,0.1792
1645,HONG145,Buy,5951,5951,0.1848
1645,INDI049,Buy,141,141,8.4745
1645,JAPA005,Buy,51,51,4.0342
1645,JAPA091,Buy,13,13,35.3048
1645,JAPA186,Buy,254,254,6.396
1645,JAPA231,Short,4,4,9.9303
1645,JAPA240,Buy,14,14,26.0903
1645,SOUT255,Buy,144,144,5.3868
1645,TAIW006,Sell,181,181,1.013
1647,JAPA276,Buy,147,147,6.9989
1649,AUST248,Buy,806,806,2.3645
1651,AUST157,Short,271,271,0.787
1651,AUST293,Sell,27,27,1.9096
1651,HONG247,Buy,2889,2889,0.3638
1651,INDI299,Sell,77,77,5.8748
1651,MALA225,Sell,425,425,4.3056
1651,TAIW179,Sell,327,327,1.2161
1651,THAI122,Buy,896,896,0.1445
1653,HONG070,Sell,104,104,12.1325
1653,HONG089,Buy,120,120,1.3829
1654,JAPA007,Sell,1,1,31.4792
1654,JAPA153,Sell,78,78,2.0849
1654,JAPA206,Sell,58,58,11.0461
1654,JAPA296,Buy,162,162,4.111
1655,HONG179,Buy,1083,1083,0.5941
1655,JAPA022,Sell,6,6,30.8257
1655,JAPA111,Buy,46,46,14.5516
1655,JAPA230,Buy,76,76,1.4792
1655,JAPA240,Buy,108,108,25.9638
1655,JAPA294,Buy,1759,1759,0.5538
1655,SOUT166,Sell,77,77,15.0956
1655,TAIW198,Sell,175,175,2.9256
1655,THAI270,Sell,13878,13878,0.0677
1656,JAPA298,Buy,42,17,19.3047
1656,SOUT005,Short,2,2,323.4339
1656,TAIW198,Sell,44,39,2.9451
1662,AUST297,Buy,81,77,23.0156
1662,INDI023,Sell,96,96,7.6322
1662,JAPA034,Buy,82,82,4.6216
1662,JAPA180,Buy,176,176,4.3725
1662,JAPA231,Short,4,4,9.8483
1665,HONG018,Short,381,381,0.4561
1666,AUST292,Sell,25,25,29.5809
1666,HONG140,Buy,522,522,3.4561
1666,INDI115,Sell,1589,1589,1.9857
1666,JAPA122,Buy,197,197,3.6754
1666,JAPA153,Buy,118,118,2.0883
1666,JAPA195,Sell,89,88,8.4058
1666,JAPA229,Sell,35,34,43.894
1666,PHIL131,Buy,5148,5148,0.1595
1667,JAPA290,Buy,21,3,60.1516
1667,THAI171,Buy,6682,147,0.0292
1668,HONG227,Sell,1384,1384,0.8554
1668,HONG229,Short,1,1,4.9766
1668,JAPA276,Sell,80,80,7.0339
1669,HONG261,Buy,6,6,0.6273
1669,JAPA081,Buy,11,11,15.8071
1669,JAPA178,Sell,315,315,1.575
1670,HONG111,Sell,117,48,1.8707
1670,HONG158,Buy,1554,1554,0.6029
1670,INDI104,Sell,19,19,14.2929
1672,AUST131,Short,135,135,14.0325
1672,JAPA210,Sell,28,28,14.3777
1673,HONG275,Buy,99,99,17.2418
1673,JAPA186,Sell,159,159,6.3293
1673,JAPA193,Sell,160,160,8.2082
1676,AUST080,Sell,3,3,67.0166
1676,JAPA258,Buy,18,18,12.6109
1676,TAIW006,Buy,990,990,1.037
1677,JAPA096,Buy,404,404,3.7854
1678,AUST203,Buy,598,598,0.2534
1678,AUST292,Buy,8,8,29.6306
1678,JAPA007,Buy,26,26,31.8423
1678,JAPA144,Sell,62,62,6.7582
1678,JAPA162,Sell,84,42,22.7228
1678,JAPA201,Buy,14,14,57.5895
1678,JAPA287,Sell,82,82,15.0976
1678,SOUT019,Short,1,1,137.8782
1678,SOUT264,Sell,3,3,33.9121
1678,THAI119,Sell,4228,697,0.2128
1682,AUST032,Buy,52,52,20.6276
1682,AUST073,Sell,136,78,54.9663
1682,AUST104,Buy,638,328,1.363
1682,AUST230,Buy,46,46,36.5437
1682,AUST267,Buy,175,175,6.2936
1682,AUST299,Sell,315,184,5.6819
1682,HONG006,Sell,783,783,0.7327
1682,HONG140,Buy,45,45,3.3905
1682,HONG148,Sell,13018,13018,0.1663
1682,HONG197,Buy,246,246,0.8399
1682,HONG264,Sell,2861,2861,0.5558
1682,INDI021,Buy,91,91,11.5255
1682,INDI119,Buy,118,118,4.3226
1682,INDI124,Sell,92,92,11.5461
1682,INDI257,Buy,29,14,13.5217
1682,JAPA020,Short,18,18,34.1731
1682,JAPA076,Buy,31,31,31.7113
1682,JAPA107,Buy,2,2,24.8365
1682,JAPA113,Sell,101,101,1.3563
1682,JAPA116,Buy,47,47,15.5953
1682,JAPA119,Sell,81,81,20.5386
1682,JAPA126,Short,72,72,21.9009
1682,JAPA144,Sell,3,3,6.8071
1682,JAPA147,Buy,21,21,13.1873
1682,JAPA153,Buy,570,570,2.0688
1682,JAPA156,Buy,60,60,32.4784
1682,JAPA214,Sell,57,57,15.581
1682,JAPA217,Sell,95,95,3.9615
1682,JAPA236,Buy,12,12,59.0834
1682,JAPA250,Buy,36,36,41.305
1682,JAPA256,Buy,682,682,3.4173
1682,JAPA257,Buy,133,133,6.7574
1682,JAPA277,Short,11,11,53.0471
1682,JAPA285,Buy,17,17,3.1254
1682,JAPA286,Buy,248,248,4.7188
1682,JAPA290,Sell,5,5,59.8311
1682,MALA040,Sell,250,22,1.1788
1682,MALA159,Sell,619,619,2.0878
1682,SING030,Sell,131,131,2.0967
1682,SOUT148,Buy,15,15,52.6567
1682,SOUT205,Buy,2,2,216.8052
1682,SOUT271,Sell,5,5,217.7156
1682,SOUT276,Sell,770,606,1.0303
1682,TAIW049,Buy,3298,3298,0.7734
1682,TAIW075,Sell,148,55,15.1691
1682,TAIW132,Buy,665,665,2.7408
1682,TAIW200,Sell,1310,688,1.712
1682,TAIW237,Sell,5587,5587,0.4263
1682,TAIW298,Buy,182,182,2.9602
1682,THAI067,Short,53562,53562,0.0362
1682,THAI122,Sell,13451,13451,0.1464
1682,THAI132,Sell,1950,1950,0.5073
1682,THAI200,Buy,622,492,2.2413
1682,THAI201,Buy,2,2,2.2148
1685,JAPA063,Short,254,254,2.3715
1685,JAPA116,Buy,117,117,15.7801
1685,SOUT097,Buy,10,1,125.0517
1688,JAPA005,Buy,343,343,3.8588
1688,JAPA153,Short,458,458,2.0752
1688,SING068,Buy,99,99,13.0822
1690,AUST073,Buy,6,6,54.9642
1690,JAPA036,Buy,17,17,18.5308
1690,THAI111,Short,6027,6027,0.2769
1692,HONG070,Buy,19,19,11.8379
1692,JAPA005,Sell,238,238,4.0344
1693,HONG005,Buy,6,6,5.5525
1696,JAPA095,Buy,395,395,2.1817
1696,JAPA228,Buy,55,53,4.3842
1698,AUST141,Buy,142,142,10.0847
1698,AUST295,Buy,57,57,22.3404
1698,HONG005,Buy,42,42,5.5351
1698,JAPA058,Sell,20,20,35.2833
1698,JAPA127,Sell,124,124,8.0734
1698,JAPA156,Sell,23,23,32.4631
1698,JAPA229,Buy,26,26,43.8762
1698,JAPA252,Buy,368,246,3.9238
1698,TAIW132,Sell,1007,1007,2.7444
1701,HONG005,Buy,288,288,5.6437
1701,HONG045,Short,2819,2819,0.706
1701,JAPA226,Short,45,45,11.1973
1701,JAPA290,Buy,25,2,60.4195
1704,AUST190,Sell,29,29,11.2403
1704,HONG103,Sell,72,72,3.0003
1704,JAPA007,Buy,15,15,31.4894
1704,JAPA153,Buy,1282,1282,2.0972
1704,SOUT106,Sell,47,47,15.612
1704,SOUT250,Buy,46,46,70.3835
1704,THAI203,Buy,201,51,1.6073
1706,INDI243,Sell,68,68,1.4437
1706,JAPA162,Buy,38,2,22.7507
1713,HONG064,Buy,46,46,3.5122
1713,JAPA296,Sell,114,114,4.1446
1715,HONG124,Sell,1165,217,0.9359
1715,JAPA058,Buy,45,45,35.6158
1721,JAPA240,Buy,65,31,26.3141
1724,JAPA136,Buy,94,94,18.8976
1724,JAPA236,Sell,5,5,59.0189
1724,JAPA243,Buy,118,118,8.8842
1724,THAI243,Buy,271,271,0.862
1725,HONG197,Buy,824,824,0.8366
1725,JAPA116,Buy,44,44,15.5159
1725,SOUT245,Buy,1,1,917.8859
1725,TAIW249,Buy,392,392,3.9186
1726,HONG111,Buy,906,906,1.8743
1726,JAPA240,Buy,1,1,26.3889
1726,THAI139,Buy,3952,3952,0.0222
1729,HONG068,Buy,558,558,2.3543
1729,JAPA189,Buy,13,13,20.5709
1729,SOUT140,Short,279,279,8.2079
1731,HONG114,Sell,1024,1024,1.2781
1731,SING182,Buy,2167,203,0.3962
1733,HONG096,Buy,367,367,1.7749
1733,INDI133,Sell,99,99,4.926
1733,JAPA213,Sell,68,5,9.6136
1733,JAPA290,Sell,11,11,59.9501
1741,SOUT280,Short,87,87,2.1799
1741,THAI274,Sell,17251,17251,0.067
1744,AUST047,Sell,104,104,18.169
1744,AUST230,Sell,5,5,36.1672
1744,JAPA078,Buy,423,423,3.2634
1744,JAPA116,Buy,67,9,15.5122
1744,JAPA136,Buy,14,14,18.6276
1744,JAPA185,Buy,130,130,11.8301
1744,JAPA290,Buy,12,12,60.3497
1744,SOUT255,Sell,339,339,5.302
1748,JAPA076,Buy,41,41,31.4242
1748,JAPA177,Buy,16,1,38.4573
1758,TAIW258,Buy,282,182,2.6092
1765,SOUT255,Sell,109,109,5.659
1768,INDI284,Sell,344,344,2.6939
1768,JAPA058,Buy,51,51,35.0615
1772,JAPA058,Buy,4,4,35.664
1772,JAPA091,Buy,33,5,35.2904
1774,SOUT014,Sell,1232,768,1.0853
1774,SOUT277,Buy,6,6,205.8055
1776,HONG284,Buy,1440,1440,0.2188
1776,INDI034,Sell,121,121,13.0128
1776,JAPA180,Sell,1,1,4.4182
1776,TAIW104,Sell,531,531,2.0711
1777,JAPA057,Sell,58,58,40.5785
1777,JAPA138,Buy,9,9,10.055
1778,HONG114,Buy,148,107,1.3042
1778,HONG179,Buy,2932,352,0.5827
1778,HONG206,Buy,650,650,0.3599
1778,JAPA263,Buy,135,135,13.5569
1779,HONG275,Sell,24,24,16.8751
1779,JAPA069,Sell,26,26,11.9901
1779,TAIW249,Sell,129,129,3.8537
1780,HONG104,Short,1724,1724,0.5322
1780,JAPA023,Short,149,149,19.4185
1780,JAPA248,Buy,208,208,12.5715
1780,SOUT136,Sell,1,1,87.8397
1780,SOUT271,Buy,7,7,221.9998
1783,PHIL177,Buy,49,49,18.6587
1784,JAPA102,Sell,82,82,12.7988
1785,AUST295,Sell,17,17,22.6319
1785,INDI117,Buy,93,51,18.3204
1785,SOUT163,Sell,74,44,40.0309
1785,THAI002,Sell,27,27,6.4243
1785,THAI199,Sell,198,198,7.6108
1786,JAPA282,Short,24,24,9.8872
1793,AUST016,Sell,281,281,4.2652
1793,HONG073,Buy,370,370,0.6086
1793,HONG104,Short,575,575,0.5416
1793,INDO037,Buy,1179,1179,0.6577
1793,JAPA006,Buy,33,33,21.86
1793,JAPA007,Sell,54,12,32.0272
1793,JAPA008,Short,143,143,8.8618
1793,JAPA022,Buy,84,84,30.9232
1793,JAPA136,Sell,61,61,18.8442
1793,JAPA153,Buy,40,40,2.0817
1793,JAPA179,Buy,527,527,2.6895
1793,JAPA213,Sell,103,103,9.5453
1793,JAPA231,Buy,25,25,9.7504
1793,JAPA238,Sell,638,638,2.1345
1793,JAPA276,Buy,275,275,7.035
1793,SOUT024,Buy,19,19,54.0516
1793,SOUT224,Buy,2,2,417.9802
1793,TAIW066,Sell,2310,2310,0.6055
1793,TAIW189,Buy,74,74,2.6171
1793,TAIW228,Sell,3232,3232,0.4162
1796,AUST073,Buy,11,11,55.2564
1796,AUST233,Sell,15,15,3.883
1796,HONG157,Buy,1259,1259,1.4853
1796,INDI033,Buy,4,4,3.5513
1796,INDI056,Sell,131,131,4.2163
1796,INDI127,Sell,269,269,6.1622
1796,JAPA005,Buy,102,102,3.848
1796,JAPA134,Sell,38,38,12.7046
1796,JAPA213,Sell,91,91,9.6365
1796,JAPA240,Buy,4,4,25.9748
1796,JAPA296,Sell,230,230,4.1314
1796,SOUT264,Short,44,44,34.1253
1796,THAI199,Sell,19,19,7.5252
1797,SING079,Sell,917,917,0.5234
1801,AUST052,Short,226,226,4.1124
1801,HONG167,Buy,99,99,8.0192
1801,JAPA147,Buy,140,38,13.2385
1802,JAPA005,Sell,480,480,3.813
1803,AUST292,Buy,10,10,29.6912
1803,JAPA236,Buy,20,20,58.5824
1807,JAPA057,Buy,2,1,40.4857
1807,JAPA116,Buy,74,74,15.8174
1814,JAPA160,Buy,251,251,3.1337
1819,HONG229,Buy,36,36,4.9744
1820,HONG018,Sell,4213,4213,0.4823
1820,SING068,Buy,68,68,12.7981
1823,HONG097,Buy,4799,1116,0.3506
1824,JAPA051,Sell,31,17,65.0278
1824,JAPA134,Buy,43,19,12.3145
1824,THAI190,Sell,50340,50340,0.0338
1825,JAPA211,Sell,5209,5209,0.3468
1828,JAPA083,Sell,23,23,11.8037
1828,TAIW167,Short,158,158,7.6729
1828,THAI066,Short,7020,7020,0.167
1829,JAPA142,Buy,460,460,3.1748
1829,JAPA144,Buy,36,36,6.7247
1829,TAIW136,Buy,127,127,0.473
1829,THAI200,Buy,560,560,2.2449
1830,JAPA096,Buy,115,115,3.815
1830,JAPA153,Buy,316,316,2.0637
1831,AUST126,Sell,404,115,3.6728
1831,AUST230,Buy,7,7,36.1687
1831,JAPA041,Buy,59,21,7.0507
1831,JAPA150,Buy,39,36,2.097
1831,TAIW033,Sell,310,310,1.4368
1831,THAI204,Sell,219,219,7.5957
1836,AUST174,Buy,44,44,22.7805
1836,JAPA144,Buy,8,8,6.7527
1836,JAPA230,Sell,1170,1170,1.468
1836,SOUT155,Buy,2,2,30.6054
1839,JAPA107,Buy,10,10,25.0502
1840,AUST073,Buy,17,17,54.8009
1840,HONG103,Sell,498,498,2.9231
1840,HONG112,Buy,98,98,2.1452
1840,SOUT104,Sell,2,2,17.9664
1840,SOUT131,Buy,2,2,126.5629
1840,TAIW169,Sell,681,681,0.5394
1843,HONG070,Buy,25,25,12.1219
1848,HONG229,Short,155,155,4.9838
1848,JAPA009,Buy,424,424,3.0079
1848,JAPA290,Sell,1,1,59.7966
1848,THAI067,Short,28732,28732,0.0351
1849,HONG045,Short,328,328,0.7096
1849,JAPA020,Short,12,12,34.3804
1849,JAPA139,Short,39,39,21.9573
1849,JAPA300,Sell,72,72,11.4682
1853,TAIW072,Buy,266,266,4.6119
1853,TAIW132,Sell,154,154,2.6845
1854,JAPA282,Buy,11,11,9.8191
1854,SOUT239,Buy,9,9,160.7235
1859,HONG153,Sell,991,991,0.7351
1859,JAPA041,Buy,43,43,7.0907
1860,JAPA023,Buy,38,38,19.4958
1860,JAPA189,Sell,3,3,21.0158
1866,JAPA120,Sell,79,79,12.247
1866,JAPA233,Buy,9,9,21.4425
1867,HONG069,Sell,1348,1348,0.9784
1867,JAPA153,Buy,112,112,2.0743
1868,HONG170,Short,5110,5110,0.3533
1868,JAPA236,Buy,25,25,58.7902
1869,AUST032,Short,29,29,20.2274
1869,AUST295,Buy,76,76,22.7491
1869,HONG005,Buy,342,342,5.525
1869,JAPA201,Sell,18,18,56.2527
1869,SOUT274,Buy,5,5,86.9626
1870,JAPA187,Buy,70,29,12.8017
1870,JAPA274,Sell,47,43,40.7376
1870,JAPA298,Buy,67,67,18.9664
1870,MALA079,Sell,2218,2218,0.3705
1870,SOUT084,Buy,50,50,22.7569
1871,HONG111,Buy,97,97,1.8915
1871,JAPA008,Sell,75,75,8.8259
1871,JAPA113,Buy,9,9,1.3725
1871,JAPA276,Buy,102,94,6.8908
1871,THAI201,Buy,259,259,2.3266
1873,JAPA232,Short,259,259,2.18
1873,SOUT193,Sell,118,118,2.0431
1873,THAI017,Buy,13844,13844,0.0944
1874,HONG084,Buy,2069,2069,0.668
1874,INDI055,Sell,112,112,16.9621
1878,JAPA277,Sell,21,6,52.8829
1878,SOUT245,Buy,1,1,921.4842
1883,JAPA101,Sell,537,537,1.5304
1883,JAPA111,Buy,22,22,14.6483
1883,TAIW204,Buy,1442,1442,1.0348
1887,AUST016,Sell,520,520,4.2897
1887,AUST236,Short,326,326,2.7523
1887,AUST253,Sell,1149,1149,1.1027
1887,AUST294,Short,1,1,6.9855
1887,HONG070,Buy,23,23,12.0509
1887,HONG084,Buy,1023,1023,0.6876
1887,HONG111,Sell,1185,359,1.8543
1887,HONG217,Buy,1418,1418,0.5749
1887,HONG275,Buy,97,97,17.301
1887,JAPA057,Buy,40,40,41.3164
1887,JAPA073,Buy,381,381,5.734
1887,JAPA133,Sell,198,111,23.7693
1887,JAPA196,Buy,5,5,37.1024
1887,PHIL194,Buy,386,386,4.1589
1887,SING223,Buy,388,388,2.5505
1887,SOUT271,Buy,2,2,224.1892
1887,THAI121,Sell,2371,2371,0.144
1888,AUST248,Buy,41,27,2.3542
1888,JAPA023,Sell,2,2,19.6475
1888,JAPA032,Buy,410,410,3.6918
1888,JAPA153,Buy,414,414,2.0852
1888,SING243,Sell,456,456,2.7193
1888,SOUT007,Sell,93,93,4.2347
1890,JAPA153,Sell,874,874,2.093
1890,JAPA213,Short,98,98,9.5999
1890,JAPA256,Buy,268,268,3.4231
1890,TAIW078,Buy,41,41,3.4263
1890,THAI125,Sell,118,30,4.9953
1891,AUST016,Sell,202,202,4.2384
1891,HONG015,Short,366,366,0.7277
1891,HONG143,Sell,528,7,0.3773
1891,SOUT044,Buy,7,7,10.904
1891,SOUT126,Buy,4,4,76.6587
1891,SOUT174,Buy,10,10,33.9518
1891,SOUT276,Buy,1542,1542,1.0296
1896,AUST073,Sell,34,34,54.842
1896,JAPA007,Sell,59,59,31.8002
1898,INDI257,Short,65,65,13.7775
1898,JAPA240,Short,6,6,26.3198
1901,HONG158,Buy,309,309,0.5123
1901,JAPA240,Sell,11,11,26.1469
1901,JAPA270,Sell,42,42,4.4813
1905,HONG228,Short,507,507,1.9851
1907,JAPA095,Buy,550,550,2.2003
1907,JAPA133,Sell,69,69,25.3885
1910,JAPA078,Buy,265,265,3.3146
1910,JAPA182,Buy,10,10,8.9734
1916,PHIL123,Sell,16632,16632,0.0937
1916,SOUT155,Sell,16,16,30.6707
1918,HONG090,Sell,833,833,0.9631
1918,JAPA120,Sell,18,18,12.1583
1918,JAPA153,Sell,821,53,2.097
1918,SING243,Buy,279,279,2.7631
1918,SOUT255,Short,200,48,4.6664
1921,AUST073,Buy,30,5,54.1848
1921,AUST091,Sell,56,56,3.5528
1921,HONG019,Sell,164,164,0.7419
1921,JAPA111,Buy,244,147,14.5399
1921,JAPA113,Sell,278,278,1.349
1921,JAPA144,Buy,90,90,6.7981
1921,JAPA290,Short,12,12,60.6539
1921,SOUT200,Buy,4,4,74.8069
1921,TAIW224,Sell,313,313,5.4677
1922,AUST073,Buy,10,10,54.4241
1922,AUST155,Buy,1101,1101,1.6846
1922,AUST270,Sell,464,464,3.3713
1922,HONG083,Buy,908,908,3.5691
1922,HONG179,Buy,547,547,0.5974
1922,HONG229,Short,164,164,4.9743
1922,HONG244,Sell,1045,1045,0.5711
1922,HONG286,Buy,1427,1427,0.8558
1922,JAPA022,Buy,50,50,30.8985
1922,JAPA058,Sell,57,57,34.7043
1922,JAPA066,Short,195,195,3.7961
1922,JAPA107,Sell,142,142,24.7112
1922,JAPA129,Sell,238,238,5.5032
1922,JAPA144,Short,68,68,6.7268
1922,JAPA153,Buy,494,7,2.0629
1922,JAPA257,Sell,146,146,6.774
1922,JAPA290,Buy,22,22,60.511
1922,SOUT082,Buy,10,10,38.8351
1922,SOUT084,Buy,21,21,23.1672
1922,SOUT177,Buy,75,75,28.0885
1922,TAIW167,Sell,306,122,7.7448
1922,THAI132,Sell,956,956,0.5176
1922,THAI201,Buy,717,717,2.22
1922,THAI272,Buy,54692,54692,0.033
1929,AUST011,Buy,66,66,3.6082
1929,JAPA007,Buy,56,56,31.3738
1929,JAPA213,Sell,22,22,9.7401
1929,JAPA293,Buy,38,38,20.4763
1929,TAIW258,Buy,459,459,2.6719
1931,HONG010,Buy,41,41,2.9735
1931,HONG096,Short,638,638,1.7601
1931,HONG112,Short,588,588,2.2247
1931,JAPA177,Buy,4,4,38.7213
1931,JAPA290,Sell,3,3,60.8666
1931,JAPA296,Buy,333,333,4.1147
1931,SOUT120,Sell,19,19,51.5906
1932,SOUT237,Sell,8,8,4.5437
1933,AUST295,Sell,23,23,22.4732
1933,JAPA120,Buy,33,33,12.0571
1933,SOUT138,Buy,208,208,2.7375
1935,INDI030,Buy,491,491,2.8252
1935,INDI296,Buy,75,12,21.1673
1935,SOUT189,Sell,6,6,48.7418
1938,AUST191,Buy,258,258,6.0628
1938,INDI131,Buy,40,40,16.7823
1938,SOUT244,Sell,7,7,49.5291
1939,JAPA079,Short,96,96,10.4214
1939,JAPA236,Short,14,14,58.9497
1939,JAPA265,Sell,605,199,3.1721
1939,JAPA293,Buy,29,29,20.4542
